commit_url,commit,project,Multi-files?,HM,OMG
https://github.com/apache/cocoon/commit/5c215e5480d1c462f8f83fdd67c2802655684b98,5c215e5480d1c462f8f83fdd67c2802655684b98,apache/cocoon,,Correct test case for DOMBuilder.,Refactor: Improve handling of multiple character events in test method This commit refactors the testMultipleCharactersEvents() method in the DOMBuilderTestCase.java file. The changes improve how multiple character events are handled and appended together in the test case. The refactor does not alter the functionality of the method but improves its design by ensuring that multiple character events are correctly concatenated into a single text node.
https://github.com/apache/cocoon/commit/b45a26454699645e58b8e09e207c194caf8f294b,b45a26454699645e58b8e09e207c194caf8f294b,apache/cocoon,,Fix inconsistent component name.,"Refactor: Rename component in SourceWritingTransformer The component name in the SourceWritingTransformer.java file has been changed from 'write-source' to 'sourcewriting'. This change is not associated with any method or class functionality, and there are no associated issues or pull requests."
https://github.com/apache/cocoon/commit/d0d38b7cdb8ff27e9b339d42de657143a97b4145,d0d38b7cdb8ff27e9b339d42de657143a97b4145,apache/cocoon,,Add missing javadoc attribute,"Style: Add annotation to IncludeTransformer.java Added a @cocoon.sitemap.component.documentation annotation to the IncludeTransformer.java file. This change does not affect the functionality of the code, but improves the style and readability."
https://github.com/apache/cocoon/commit/a28bb0e60dddc2729bed79a9e8ae754a888b2ed3,a28bb0e60dddc2729bed79a9e8ae754a888b2ed3,apache/cocoon,,fixing an obvious cut and paste glitch,"Refactor: Update getAttributeNames method in RealPathModule This commit updates the getAttributeNames method in the RealPathModule class. Previously, the method was returning an iterator of the attribute names of the RequestURIModule. Now, it returns an iterator of the attribute names of the RealPathModule. This change improves the structure of the code without changing its behavior."
https://github.com/apache/cocoon/commit/258d7f0a4f9bb6e6cf057ebcd7f9c30662d0aad2,258d7f0a4f9bb6e6cf057ebcd7f9c30662d0aad2,apache/cocoon,,Deprecate session-fw and auth-fw block,Style: Mark XSPSessionFwHelper class as deprecated The XSPSessionFwHelper class in the cocoon-xsp-impl module has been marked as deprecated. This class will be removed in future versions.
https://github.com/apache/cocoon/commit/b27c808c89bc0b06dad6c8428aa358e021d38f36,b27c808c89bc0b06dad6c8428aa358e021d38f36,apache/cocoon,,Throw exception *if* it happens,"Fix: Improve error handling in SourceUtil Changed the error handling in the method getSitemapServiceManager() of the class SourceUtil.java. Instead of printing the stack trace, now it throws a RuntimeException with a descriptive message."
https://github.com/apache/directory-server/commit/5ce848b860c02a77a8d45757b11ebd2ece71fbb9,5ce848b860c02a77a8d45757b11ebd2ece71fbb9,apache/directory-server,Y,These two classes should be reverted back to their old names.,Style: Add comments to suggest renaming classes Added comments in ContextFactoryConfiguration.java and DefaultContextFactoryConfiguration.java to suggest renaming the classes to ContextFactoryContext and DefaultContextFactoryContext respectively.
https://github.com/apache/directory-server/commit/3b0a395ff816fc239969a7a5defeaf96ce2f2457,3b0a395ff816fc239969a7a5defeaf96ce2f2457,apache/directory-server,,Ligth refactoring (nl added),"Style: Improve code readability in DbFileListing.java In the `getIndexedAttributes` method, added some lines to improve the readability of the code. The functionality of the method remains unchanged."
https://github.com/apache/directory-server/commit/9cbf06fcae73d281aa4804e574335d12fd0764ec,9cbf06fcae73d281aa4804e574335d12fd0764ec,apache/directory-server,,"Call the addNormalized(RDN) method which is much faster than the add(RDN), as the RDN is not normalized again. ","Refactor: Use addNormalized in getFarthestReferralAncestor method In the `getFarthestReferralAncestor` method of the `ReferralLut` class, replaced the `add` method with the `addNormalized` method. This is an internal change that does not alter the functionality of the method."
https://github.com/apache/directory-server/commit/ae5cfa26dd402d543dea6da01c881de67944572e,ae5cfa26dd402d543dea6da01c881de67944572e,apache/directory-server,,"Warnings clean-up, unnecessary casts.","Refactor: Remove explicit casting in generateRest method In the DirectorySchemaToolMojo.java file, the explicit casting of a variable in the generateRest(BootstrapSchema schema) method has been removed. This change improves the structure of the code without altering its functionality. The method is responsible for generating RESTful API code for each producer type in the schema, excluding ATTRIBUTE_TYPE_PRODUCER and OBJECT_CLASS_PRODUCER."
https://github.com/apache/directory-server/commit/90f45e658b8a39033a6d6f071fcae0fe79c57693,90f45e658b8a39033a6d6f071fcae0fe79c57693,apache/directory-server,,"Warnings clean-up: Javadocs, generics.",Refactor: Update return type and add comment to 'getRecords' method in 'RecordStore' interface The 'getRecords' method in the 'RecordStore' interface has been updated to return a set of 'ResourceRecord' objects instead of a generic set. A detailed comment has also been added to explain the functionality of the method. This change improves the readability and understandability of the code without altering its functionality.
https://github.com/apache/directory-server/commit/36ef3a8fdbcb278c67d576676f75ecb1458cb91e,36ef3a8fdbcb278c67d576676f75ecb1458cb91e,apache/directory-server,,Fixed minimal logging statement alignment issue.,"Style: Adjust string formatting in MonitorContext.java In the MonitorContext.java file, the formatting of the strings appended to the StringBuilder object in the ""execute"" method has been adjusted. This change does not affect the functionality of the method, which continues to log detailed information about the current authentication context if debug logging is enabled."
https://github.com/apache/directory-server/commit/1abda27855f8287fd3783c5bcc1ceac0f6b94a26,1abda27855f8287fd3783c5bcc1ceac0f6b94a26,apache/directory-server,Y,fixing compilation errors due to lack of confidentiality feature,Feat: Modify exception type and comment out lines in test methods This commit modifies the exception type thrown by the method testLogCheckRevision() in MemoryChangeLogStoreTest.java from NamingException to Exception. It also comments out some lines in the methods testConfidentiality() and configureLdapServer() in ConfidentialityRequiredITest.java with a TODO comment indicating that these lines should be uncommented when a certain feature is enabled.
https://github.com/apache/directory-server/commit/cd91e1c00ccb9d5c09a63496625eab262c8cfc73,cd91e1c00ccb9d5c09a63496625eab262c8cfc73,apache/directory-server,,"Fixed a NPE when trying to read an operational attribute, as we were using the clonedServerEntry, not the original entry.","Refactor: Update 'time' variable assignment in 'loadLdif' method This commit updates the way the 'time' variable is assigned in the 'loadLdif' method of the ApacheDS.java file. The change does not affect the overall functionality of the method, which is to load an LDIF file into the directory service if it hasn't been loaded before. The refactor improves the internal structure of the code without changing its external behavior."
https://github.com/apache/directory-server/commit/7c7346bcb4c320ab7c57e4cc8f572269c6da7e65,7c7346bcb4c320ab7c57e4cc8f572269c6da7e65,apache/directory-server,,"Fixed the patch, removing the two lines I forgot to remove","Refactor: Remove redundant addition of DefaultServerEntry in IntegrationUtils The two lines of code that were removed from IntegrationUtils.java were responsible for adding a new DefaultServerEntry to the admin session of the service. This operation was redundant and unnecessary, hence it was removed to improve the code structure without altering its functionality."
https://github.com/apache/directory-server/commit/e4409b9610c1c956d8c87ed89a32a689f36ba325,e4409b9610c1c956d8c87ed89a32a689f36ba325,apache/directory-server,,Applied the fix from trunk to make the build working,"Refactor: Remove unused import in LdapConnectionTest.java The import statement for LdapReferralException was removed from LdapConnectionTest.java. This is a refactor commit, aimed at improving the structure of the code without altering its functionality. The removal of this import statement suggests that the LdapReferralException class was not used in the file."
https://github.com/apache/directory-server/commit/36b3edc673d365f7ea9d1ddd4c3edf46c88f1c5f,36b3edc673d365f7ea9d1ddd4c3edf46c88f1c5f,apache/directory-server,Y,no decorator needed for DeleteRequestImpl,"Refactor: Update import statement for DeleteRequestImpl The import statement for DeleteRequestImpl has been updated in 'LdapCoreSessionConnection.java' and 'ClientDeleteRequestTest.java'. The class has been moved to a different package, which is reflected in the new import statement."
https://github.com/apache/directory-server/commit/f23f46acbc62a62f06cccf9bf12a3055d39827ec,f23f46acbc62a62f06cccf9bf12a3055d39827ec,apache/directory-server,Y,Made those classes not anymore serializable,"Refactor: Remove Serializable interface and serialVersionUID fields The Serializable interface was removed from the DnsOperation interface, and the serialVersionUID fields were removed from the GetFlatRecord and GetRecords classes. These changes suggest that serialization is no longer needed for these classes. This commit is a refactor, intended to improve the structure of the code without changing its behavior."
https://github.com/apache/directory-server/commit/b5546be3333d7a261e6db37ab6e36f34193cffbb,b5546be3333d7a261e6db37ab6e36f34193cffbb,apache/directory-server,Y,Moved the AddIT test to the operations package,Refactor: Update package name of AddIT.java and import in MigratedStockCoreISuite.java The package name of the AddIT.java file has been refactored from 'org.apache.directory.server.core.jndi' to 'org.apache.directory.server.core.operations.add'. The import statement in the MigratedStockCoreISuite.java file has been updated to reflect this change. This refactoring improves the structure of the code without changing its behavior.
