id,raw_code,comment,label,generated_comment
25280,"private boolean decodeHandshake(ByteBuffer socketBufferNew){
  ByteBuffer socketBuffer;
  if (tmpHandshakeBytes.capacity() == 0) {
    socketBuffer=socketBufferNew;
  }
 else {
    if (tmpHandshakeBytes.remaining() < socketBufferNew.remaining()) {
      ByteBuffer buf=ByteBuffer.allocate(tmpHandshakeBytes.capacity() + socketBufferNew.remaining());
      tmpHandshakeBytes.flip();
      buf.put(tmpHandshakeBytes);
      tmpHandshakeBytes=buf;
    }
    tmpHandshakeBytes.put(socketBufferNew);
    tmpHandshakeBytes.flip();
    socketBuffer=tmpHandshakeBytes;
  }
  socketBuffer.mark();
  try {
    if (draft == null) {
      HandshakeState isflashedgecase=isFlashEdgeCase(socketBuffer);
      if (isflashedgecase == HandshakeState.MATCHED) {
        try {
          write(ByteBuffer.wrap(Charsetfunctions.utf8Bytes(wsl.getFlashPolicy(this))));
          close(CloseFrame.FLASHPOLICY,"""");
        }
 catch (        InvalidDataException e) {
          close(CloseFrame.ABNORMAL_CLOSE,""remote peer closed connection before flashpolicy could be transmitted"",true);
        }
        return false;
      }
    }
    HandshakeState handshakestate=null;
    try {
      if (role == Role.SERVER) {
        if (draft == null) {
          for (          Draft d : knownDrafts) {
            d=d.copyInstance();
            try {
              d.setParseMode(role);
              socketBuffer.reset();
              Handshakedata tmphandshake=d.translateHandshake(socketBuffer);
              if (tmphandshake instanceof ClientHandshake == false) {
                flushAndClose(CloseFrame.PROTOCOL_ERROR,""wrong http function"",false);
                return false;
              }
              ClientHandshake handshake=(ClientHandshake)tmphandshake;
              handshakestate=d.acceptHandshakeAsServer(handshake);
              if (handshakestate == HandshakeState.MATCHED) {
                resourceDescriptor=handshake.getResourceDescriptor();
                ServerHandshakeBuilder response;
                try {
                  response=wsl.onWebsocketHandshakeReceivedAsServer(this,d,handshake);
                }
 catch (                InvalidDataException e) {
                  flushAndClose(e.getCloseCode(),e.getMessage(),false);
                  return false;
                }
catch (                RuntimeException e) {
                  wsl.onWebsocketError(this,e);
                  flushAndClose(CloseFrame.NEVER_CONNECTED,e.getMessage(),false);
                  return false;
                }
                write(d.createHandshake(d.postProcessHandshakeResponseAsServer(handshake,response),role));
                draft=d;
                open(handshake);
                return true;
              }
            }
 catch (            InvalidHandshakeException e) {
            }
          }
          if (draft == null) {
            close(CloseFrame.PROTOCOL_ERROR,""no draft matches"");
          }
          return false;
        }
 else {
          Handshakedata tmphandshake=draft.translateHandshake(socketBuffer);
          if (tmphandshake instanceof ClientHandshake == false) {
            flushAndClose(CloseFrame.PROTOCOL_ERROR,""wrong http function"",false);
            return false;
          }
          ClientHandshake handshake=(ClientHandshake)tmphandshake;
          handshakestate=draft.acceptHandshakeAsServer(handshake);
          if (handshakestate == HandshakeState.MATCHED) {
            open(handshake);
            return true;
          }
 else {
            close(CloseFrame.PROTOCOL_ERROR,""the handshake did finaly not match"");
          }
          return false;
        }
      }
 else       if (role == Role.CLIENT) {
        draft.setParseMode(role);
        Handshakedata tmphandshake=draft.translateHandshake(socketBuffer);
        if (tmphandshake instanceof ServerHandshake == false) {
          flushAndClose(CloseFrame.PROTOCOL_ERROR,""wrong http function"",false);
          return false;
        }
        ServerHandshake handshake=(ServerHandshake)tmphandshake;
        handshakestate=draft.acceptHandshakeAsClient(handshakerequest,handshake);
        if (handshakestate == HandshakeState.MATCHED) {
          try {
            wsl.onWebsocketHandshakeReceivedAsClient(this,handshakerequest,handshake);
          }
 catch (          InvalidDataException e) {
            flushAndClose(e.getCloseCode(),e.getMessage(),false);
            return false;
          }
catch (          RuntimeException e) {
            wsl.onWebsocketError(this,e);
            flushAndClose(CloseFrame.NEVER_CONNECTED,e.getMessage(),false);
            return false;
          }
          open(handshake);
          return true;
        }
 else {
          close(CloseFrame.PROTOCOL_ERROR,""draft "" + draft + "" refuses handshake"");
        }
      }
    }
 catch (    InvalidHandshakeException e) {
      close(e);
    }
  }
 catch (  IncompleteHandshakeException e) {
    if (tmpHandshakeBytes.capacity() == 0) {
      socketBuffer.reset();
      int newsize=e.getPreferedSize();
      if (newsize == 0) {
        newsize=socketBuffer.capacity() + 16;
      }
 else {
        assert (e.getPreferedSize() >= socketBuffer.remaining());
      }
      tmpHandshakeBytes=ByteBuffer.allocate(newsize);
      tmpHandshakeBytes.put(socketBufferNew);
    }
 else {
      tmpHandshakeBytes.position(tmpHandshakeBytes.limit());
      tmpHandshakeBytes.limit(tmpHandshakeBytes.capacity());
    }
  }
  return false;
}",returns whether the handshake phase has is completed .,property,This method attempts to decode a WebSocket handshake from the provided `ByteBuffer`. It handles different roles (CLIENT or SERVER) and tries to match the handshake against
51962,"public static String readFully(Reader reader) throws IOException {
  try {
    StringWriter writer=new StringWriter();
    char[] buffer=new char[1024];
    int count;
    while ((count=reader.read(buffer)) != -1) {
      writer.write(buffer,0,count);
    }
    return writer.toString();
  }
  finally {
    reader.close();
  }
}","returns the remainder of ' reader ' as a string , closing it when done .",property,"Reads all characters from the provided `Reader` into a `String`, ensuring the `Reader` is closed after reading, regardless of whether an exception"
7323,"public static int parseString(String value){
  return Integer.parseInt(value);
}",parse string value returning a int .,property,Converts a string representation of an integer into its integer value. This method assumes that the input string is a valid integer string and does not contain any
27163,"private static URI refragUri(URI uri,String frag) throws URISyntaxException {
  return new URI(uri.getScheme(),uri.getSchemeSpecificPart(),frag);
}",return a new uri with a different fragment .,property,"returns a new URI object with the same scheme and scheme-specific part as the provided URI, but with the fragment replaced by the specified `frag` ."
72991,"@Override public List chunkString(String sToChunk){
  Integer[] iRes=splitPointsByDelimiterList(sToChunk,getDelimiters());
  String[] sRes=splitStringByDelimiterPoints(sToChunk,iRes);
  return Arrays.asList(sRes);
}","returns a list of string chunks , derived from a given string .",property,returns a list of substrings obtained by splitting the input string `sToChunk` at the positions determined by the delimiters .
80868,"private static MappingObject ObjectAt(PCalLocation loc,MappingObject[][] map){
  return map[loc.getLine()][loc.getColumn()];
}",returns the mappingobject at the location in map indicated by loc .,property,returns the `MappingObject` located at the specified `PCalLocation` within the provided two-dimensional `map` array .
44005,"public double interceptStdErr(){
  return Math.sqrt(svar0);
}",returns the standard error of the estimate for the intercept .,property,returns the standard error of the intercept estimate in a linear regression model .
48707,"private static boolean isBufferTooLarge(ByteBuffer buf){
  return isBufferTooLarge(buf.capacity());
}","returns true if the buffer is too large to be added to the buffer cache , false otherwise .",property,"returns true if the buffer's capacity exceeds a predefined maximum size, false otherwise."
38006,"public Enumeration<String> enumerateMeasures(){
  Vector<String> newVector=new Vector<String>(1);
  newVector.addElement(""measureNumIterations"");
  return newVector.elements();
}",returns an enumeration of the additional measure names,property,returns an enumeration containing the names of the measures available for this object .
46645,"protected boolean arePathsContiguous(TreePath[] paths){
  if (rowMapper == null || paths.length < 2)   return true;
 else {
    BitSet bitSet=new BitSet(32);
    int anIndex, counter, min;
    int pathCount=paths.length;
    int validCount=0;
    TreePath[] tempPath=new TreePath[1];
    tempPath[0]=paths[0];
    min=rowMapper.getRowsForPaths(tempPath)[0];
    for (counter=0; counter < pathCount; counter++) {
      if (paths[counter] != null) {
        tempPath[0]=paths[counter];
        int[] rows=rowMapper.getRowsForPaths(tempPath);
        if (rows == null) {
          return false;
        }
        anIndex=rows[0];
        if (anIndex == -1 || anIndex < (min - pathCount) || anIndex > (min + pathCount))         return false;
        if (anIndex < min)         min=anIndex;
        if (!bitSet.get(anIndex)) {
          bitSet.set(anIndex);
          validCount++;
        }
      }
    }
    int maxCounter=validCount + min;
    for (counter=min; counter < maxCounter; counter++)     if (!bitSet.get(counter))     return false;
  }
  return true;
}","returns true if the paths are contiguous , or this object has no rowmapper .",property,"This method checks if the provided array of `TreePath` objects represents a contiguous set of rows in a tree structure, given a specific row mapping."
3995,"@Override public String findLibrary(String name){
  String systemName=System.mapLibraryName(name);
  ArrayList<Loader> loaders=getLoaders();
  for (int i=0; i < loaders.size(); i++) {
    Loader loader=loaders.get(i);
    Path path=loader.getPath(systemName);
    if (path != null && path.canRead()) {
      return path.getNativePath();
    }
    path=loader.getPath(""native/"" + systemName);
    if (path != null && path.canRead()) {
      return path.getNativePath();
    }
  }
  for (int i=0; i < _nativePath.size(); i++) {
    Path path=_nativePath.get(i);
    if (path.canRead())     return path.getNativePath();
  }
  return super.findLibrary(name);
}",returns the full library path for the name .,property,"returns the native library path for the specified library name by searching through loader paths and native paths . If not found , it delegates to the superclass's find"
37560,"public String globalInfo(){
  return ""Generates a single train/test split and calls the appropriate "" + ""SplitEvaluator to generate some results."";
}",returns a string describing this result producer,property,"returns a string describing the purpose of the class or method, which is to generate a single train/test split and evaluate it using a specified SplitEvaluator to"
48100,"@Override public boolean isInitial(){
  return init;
}",returns a boolean flag indicating if the state is initial ( just starting ),property,returns true if the object is in its initial state .
53676,"public static <T>CompletableFuture<T> exceptionallyCompletedFuture(Throwable throwable){
  final CompletableFuture<T> future=new CompletableFuture<T>();
  future.completeExceptionally(throwable);
  return future;
}",returns a new completablefuture that is already exceptionally completed with the given exception .,property,"returns a CompletableFuture that is immediately completed exceptionally with the provided Throwable. This method is useful for creating a future that represents a known failure, allowing asynchronous operations"
86244,"public Date modifiedDate(String path) throws IllegalStateException, IOException, FTPIllegalReplyException, FTPException {
synchronized (lock) {
    if (!connected) {
      throw new IllegalStateException(""Client not connected"");
    }
    if (!authenticated) {
      throw new IllegalStateException(""Client not authenticated"");
    }
    communication.sendFTPCommand(""MDTM "" + path);
    FTPReply r=communication.readFTPReply();
    touchAutoNoopTimer();
    if (!r.isSuccessCode()) {
      throw new FTPException(r);
    }
    String[] messages=r.getMessages();
    if (messages.length != 1) {
      throw new FTPIllegalReplyException();
    }
 else {
      try {
        return MDTM_DATE_FORMAT.parse(messages[0]);
      }
 catch (      ParseException e) {
        throw new FTPIllegalReplyException();
      }
    }
  }
}",this method asks and returns the last modification date of a file or directory .,property,This method retrieves the last modified date of a file at the specified `path` on an FTP server. It ensures that the client is both connected and
70738,"static boolean verifyZipFile(File file){
  try {
    ZipFile zipFile=new ZipFile(file);
    try {
      zipFile.close();
      return true;
    }
 catch (    IOException e) {
      Log.w(TAG,""Failed to close zip file: "" + file.getAbsolutePath());
    }
  }
 catch (  ZipException ex) {
    Log.w(TAG,""File "" + file.getAbsolutePath() + "" is not a valid zip file."",ex);
  }
catch (  IOException ex) {
    Log.w(TAG,""Got an IOException trying to open zip file: "" + file.getAbsolutePath(),ex);
  }
  return false;
}",returns whether the file is a valid zip file .,property,"returns true if the specified file is a valid zip file and can be opened and closed without exceptions , otherwise returns false ."
13709,"public PropertyXMLBuilder(ServiceSchema serviceSchema,AMModel model,Set attributeSchemas) throws SMSException, SSOException {
  this.model=model;
  this.serviceName=serviceSchema.getServiceName();
  getServiceResourceBundle(serviceSchema);
  if (serviceBundle != null) {
    mapTypeToAttributeSchema=new HashMap(attributeSchemas.size() * 2);
    mapTypeToAttributeSchema.put(NULL_TYPE,attributeSchemas);
  }
}",returns a xml for displaying attribute in property sheet .,property,"Initializes a new instance of `PropertyXMLBuilder` with the provided `ServiceSchema`, `AMModel`, and a set of attribute schemas. It"
61863,"public static <T>UnaryOperator<List<T>> from(Collection<String> commandLineUdids,Function<T,ICloud.MBSBackup> mbsBackup,Function<ICloud.MBSBackup,String> formatter,Printer out,InputStream in){
  return commandLineUdids.isEmpty() ? new User(mbsBackup,out,in,formatter) : new Udid(mbsBackup,out,in,new ArrayList<>(commandLineUdids));
}",returns a new instance .,property,returns a UnaryOperator that either creates a User or Udid instance based on whether the commandLineUdids collection is empty or not .
44250,"public static int uriType(String uri){
  if (uri.indexOf(':') != -1) {
    return ABS_URI;
  }
 else   if (uri.startsWith(""/"")) {
    return ROOT_REL_URI;
  }
 else {
    return NOROOT_REL_URI;
  }
}",returns the type of a uri : abs _ uri root _ rel _ uri noroot _ rel _ uri,property,"returns the type of URI based on its format: absolute, root-relative, or non-root-relative."
84675,"protected boolean isCompatible(Taxa taxa,List<Taxon> availableTaxa){
  for (int i=0; i < taxa.getTaxonCount(); i++) {
    Taxon taxon=taxa.getTaxon(i);
    if (!availableTaxa.contains(taxon)) {
      return false;
    }
  }
  return true;
}",returns true if taxa are all found in availabletaxa,property,returns true if all taxa in the given taxa list are contained within the available taxa list .
35431,"public static void assertExpectedOutputContains(String expectedString,String x){
  if (!x.contains(expectedString)) {
    fail(""expected '"" + expectedString + ""' not found in '""+ x+ ""'"");
  }
}",fails if expectedstring is not found in x,property,"This method asserts that the string `x` contains the substring `expectedString`. If `x` does not contain `expectedString`, it throws an"
30710,"private FastConcurrentSkipListMap.Node<K,V> loNode(){
  if (lo == null)   return m.findFirst();
 else   if (loInclusive)   return m.findNear(lo,m.GT | m.EQ);
 else   return m.findNear(lo,m.GT);
}",returns lowest node .,property,returns the lowest node in the skip list map that satisfies the lower bound condition .
23356,"public static boolean hasTokenInformation(Bundle bundle){
  if (bundle == null) {
    return false;
  }
  String token=bundle.getString(TOKEN_KEY);
  if ((token == null) || (token.length() == 0)) {
    return false;
  }
  long expiresMilliseconds=bundle.getLong(EXPIRATION_DATE_KEY,0L);
  if (expiresMilliseconds == 0L) {
    return false;
  }
  return true;
}",returns a boolean indicating whether a bundle contains properties that could be a valid saved token .,property,"returns true if the provided bundle contains valid token information , including a non-empty token string and a non-zero expiration date ."
85424,"public static List<String> expandWildcards(Iterable<File> dirs,List<String> names,Backend forBackend){
  List<String> result=new ArrayList<String>(names.size());
  for (  String name : names) {
    expandWildcard(result,dirs,name,forBackend);
  }
  return result;
}",given a list of source directories and a list of module names that possibly contain wildcards it returns a expanded list of module names of modules that were actually found in the given source directories .,property,"returns a list of expanded file names from a list of wildcard patterns , using the specified directories and backend for resolution ."
46416,"private int convertLocationToColumn(int x,int y){
  if (cellWidth > 0) {
    if (layoutOrientation == JList.VERTICAL) {
      return 0;
    }
    Insets insets=list.getInsets();
    int col;
    if (isLeftToRight) {
      col=(x - insets.left) / cellWidth;
    }
 else {
      col=(list.getWidth() - x - insets.right- 1) / cellWidth;
    }
    if (col < 0) {
      return 0;
    }
 else     if (col >= columnCount) {
      return columnCount - 1;
    }
    return col;
  }
  return 0;
}",returns the closest column to the passed in location .,property,"This method converts a given (x, y) pixel location into a column index based on the current layout orientation, cell width, and directionality ("
38962,"@Override public Enumeration<Option> listOptions(){
  Vector<Option> result=enumToVector(super.listOptions());
  result.addElement(new Option(""\tThe number of clusters (default "" + defaultNumClusters() + "")"",""k"",1,""-k <num>""));
  result.addElement(new Option(""\tSet pattern to grid (default is random).\n"" + ""\tThis flag cannot be used at the same time as flag I.\n"" + ""\tThe pattern is random, if neither flag G nor flag I is set."",""G"",0,""-G""));
  result.addElement(new Option(""\tSet pattern to sine (default is random).\n"" + ""\tThis flag cannot be used at the same time as flag I.\n"" + ""\tThe pattern is random, if neither flag G nor flag I is set."",""I"",0,""-I""));
  result.addElement(new Option(""\tThe range of number of instances per cluster (default "" + defaultMinInstNum() + ""..""+ defaultMaxInstNum()+ "").\n""+ ""\tLower number must be between 0 and 2500,\n""+ ""\tupper number must be between 50 and 2500."",""N"",1,""-N <num>..<num>""));
  result.addElement(new Option(""\tThe range of radius per cluster (default "" + defaultMinRadius() + ""..""+ defaultMaxRadius()+ "").\n""+ ""\tLower number must be between 0 and SQRT(2), \n""+ ""\tupper number must be between SQRT(2) and SQRT(32)."",""R"",1,""-R <num>..<num>""));
  result.addElement(new Option(""\tThe distance multiplier (default "" + defaultDistMult() + "")."",""M"",1,""-M <num>""));
  result.addElement(new Option(""\tThe number of cycles (default "" + defaultNumCycles() + "")."",""C"",1,""-C <num>""));
  result.addElement(new Option(""\tFlag for input order is ORDERED. If flag is not set then \n"" + ""\tinput order is RANDOMIZED. RANDOMIZED is currently not \n"" + ""\timplemented, therefore is the input order always ORDERED."",""O"",0,""-O""));
  result.addElement(new Option(""\tThe noise rate in percent (default "" + defaultNoiseRate() + "").\n""+ ""\tCan be between 0% and 30%. (Remark: The original \n""+ ""\talgorithm only allows noise up to 10%.)"",""P"",1,""-P <num>""));
  return result.elements();
}",returns an enumeration describing the available options .,property,"returns an enumeration of all the options available for configuration in the current context, including details about each option such as its default value, the command-line flag"
46969,"public boolean isSpecified(int index){
  if ((index < 0) || (index >= mLength)) {
    throw new ArrayIndexOutOfBoundsException("""");
  }
  String str=mItems[(index << 3) + 5];
  return ((str != null) ? (str.charAt(0) == 'd') : true);
}",returns true unless the attribute value was provided by dtd defaulting .,property,"Returns whether the item at the specified index is marked as 'specified' based on a specific character condition. If the index is out of bounds, it"
50427,"public Name join(String identifier){
  validateLowerUnderscore(identifier);
  List<NamePiece> newPieceList=new ArrayList<>();
  newPieceList.addAll(namePieces);
  newPieceList.add(new NamePiece(identifier,CaseFormat.LOWER_UNDERSCORE));
  return new Name(newPieceList);
}",returns a new name containing the pieces from this name plus the given identifier added on the end .,property,"returns a new Name instance by appending the given identifier to the current name, ensuring the identifier is in lower underscore format ."
81267,"public static Object[] sortCopy(Object[] objects,Comparer comparer){
  int len=objects.length;
  Object[] copy=new Object[len];
  System.arraycopy(objects,0,copy,0,len);
  sort(copy,comparer);
  return copy;
}","sorts an array of strings , returning a new array with the sorted items .",property,returns a sorted copy of the input array using the specified comparer .
43175,"protected <T extends TaskServiceDocument<E>,E extends Enum<E>>T waitForTaskCompletion(String documentSelfLink,Class<T> type) throws Throwable {
  return waitForPropertyValue(documentSelfLink,type,TaskServiceDocument.FIELD_NAME_TASK_STAGE,Arrays.asList(TaskStage.FINISHED,TaskStage.FAILED,TaskStage.CANCELLED),true,waitForStageChangeCountLonger());
}",waits until the given task completes and returns its final state .,property,"returns the task document after waiting for the task to reach a completion stage (finished, failed, or cancelled). This method blocks until the specified task stage"
39357,"@Override public Enumeration<Option> listOptions(){
  Vector<Option> result=new Vector<Option>();
  result.addElement(new Option(""\tUse double precision format.\n"" + ""\t(default: single precision)"",""double"",0,""-double""));
  result.addElement(new Option(""\tUse tabs as separator.\n"" + ""\t(default: blanks)"",""tabs"",0,""-tabs""));
  result.addAll(Collections.list(super.listOptions()));
  return result.elements();
}",returns an enumeration describing the available options .,property,returns an enumeration of all the options available for this object .
60876,"private static Locale strip(Locale locale){
  String language=locale.getLanguage();
  String country=locale.getCountry();
  String variant=locale.getVariant();
  if (!variant.isEmpty()) {
    variant="""";
  }
 else   if (!country.isEmpty()) {
    country="""";
  }
 else   if (!language.isEmpty()) {
    language="""";
  }
 else {
    return null;
  }
  return new Locale(language,country,variant);
}","returns a locale with the most - specific field removed , or null if this locale had an empty language , country and variant .",property,"Returns a simplified version of the provided `Locale` object by progressively stripping variant, country, and language components until one of them is non-empty. If"
33745,"private static Object invokeOrDie(final Method method,final Object object,final Object... params){
  try {
    return method.invoke(object,params);
  }
 catch (  IllegalAccessException e) {
    throw new RuntimeException(""Couldn't use Java reflection to implement protocol message "" + ""reflection."",e);
  }
catch (  InvocationTargetException e) {
    final Throwable cause=e.getCause();
    if (cause instanceof RuntimeException) {
      throw (RuntimeException)cause;
    }
 else     if (cause instanceof Error) {
      throw (Error)cause;
    }
 else {
      throw new RuntimeException(""Unexpected exception thrown by generated accessor method."",cause);
    }
  }
}",calls invoke and throws a runtimeexception if it fails .,property,"Invokes a method using reflection and handles various exceptions that might occur during invocation. If the method invocation throws an `InvocationTargetException`, it rethrows the"
47123,"public final void quietlyJoin(){
  doJoin();
}","joins this task , without returning its result or throwing its exception .",property,"Executes the `doJoin` method without throwing any exceptions or returning any values, effectively encapsulating the join behavior in a quiet manner. This method"
57622,"public int countTokens(){
  int count=0;
  boolean inToken=false;
  for (int i=position, length=string.length(); i < length; i++) {
    if (delimiters.indexOf(string.charAt(i),0) >= 0) {
      if (returnDelimiters)       count++;
      if (inToken) {
        count++;
        inToken=false;
      }
    }
 else {
      inToken=true;
    }
  }
  if (inToken)   count++;
  return count;
}",returns the number of unprocessed tokens remaining in the string .,property,returns the number of tokens in the string using the current delimiter set .
49240,"private static byte[] WindowsRegEnumKeyEx1(int hKey,int subKeyIndex,int maxKeyLength){
  byte[] result=WindowsRegEnumKeyEx(hKey,subKeyIndex,maxKeyLength);
  if (result != null) {
    return result;
  }
 else {
    long sleepTime=INIT_SLEEP_TIME;
    for (int i=0; i < MAX_ATTEMPTS; i++) {
      try {
        Thread.sleep(sleepTime);
      }
 catch (      InterruptedException e) {
        return result;
      }
      sleepTime*=2;
      result=WindowsRegEnumKeyEx(hKey,subKeyIndex,maxKeyLength);
      if (result != null) {
        return result;
      }
    }
  }
  return result;
}",retries regenumkeyex ( ) max _ attempts times before giving up .,property,"This method attempts to enumerate a registry key on a Windows system, retrying multiple times if the initial attempt fails. It uses exponential backoff for the"
56387,"public final boolean isOpen(){
  return closed.get() == false;
}",returns true if this lock is still open ie . has not been closed yet .,property,returns true if the object is not closed .
57393,"protected <T extends KeySpec>T engineGetKeySpec(Key key,Class<T> keySpec) throws InvalidKeySpecException {
  BigInteger p, q, g, x, y;
  if (key != null) {
    if (keySpec == null) {
      throw new NullPointerException(""keySpec == null"");
    }
    if (key instanceof DSAPrivateKey) {
      DSAPrivateKey privateKey=(DSAPrivateKey)key;
      if (keySpec.equals(DSAPrivateKeySpec.class)) {
        x=privateKey.getX();
        DSAParams params=privateKey.getParams();
        p=params.getP();
        q=params.getQ();
        g=params.getG();
        return (T)(new DSAPrivateKeySpec(x,p,q,g));
      }
      if (keySpec.equals(PKCS8EncodedKeySpec.class)) {
        return (T)(new PKCS8EncodedKeySpec(key.getEncoded()));
      }
      throw new InvalidKeySpecException(""'keySpec' is neither DSAPrivateKeySpec nor PKCS8EncodedKeySpec"");
    }
    if (key instanceof DSAPublicKey) {
      DSAPublicKey publicKey=(DSAPublicKey)key;
      if (keySpec.equals(DSAPublicKeySpec.class)) {
        y=publicKey.getY();
        DSAParams params=publicKey.getParams();
        p=params.getP();
        q=params.getQ();
        g=params.getG();
        return (T)(new DSAPublicKeySpec(y,p,q,g));
      }
      if (keySpec.equals(X509EncodedKeySpec.class)) {
        return (T)(new X509EncodedKeySpec(key.getEncoded()));
      }
      throw new InvalidKeySpecException(""'keySpec' is neither DSAPublicKeySpec nor X509EncodedKeySpec"");
    }
  }
  throw new InvalidKeySpecException(""'key' is neither DSAPublicKey nor DSAPrivateKey"");
}",this method returns a specification for the supplied key .,property,returns a KeySpec object for the specified key and target key specification class .
16416,"protected static Vector convertToVector(final Object[] anArray){
  if (anArray == null) {
    return null;
  }
  final Vector v=new Vector(anArray.length);
  for (  final Object element : anArray) {
    v.addElement(element);
  }
  return v;
}",returns a vector that contains the same objects as the array .,property,"Converts an array to a `Vector`. If the input array is `null`, returns `null`. Otherwise, it creates a `Vector` of"
31961,"public static Collection<InetAddress> toInetAddresses(Collection<String> addrs,Collection<String> hostNames) throws IgniteCheckedException {
  Set<InetAddress> res=new HashSet<>(addrs.size());
  Iterator<String> hostNamesIt=hostNames.iterator();
  for (  String addr : addrs) {
    String hostName=hostNamesIt.hasNext() ? hostNamesIt.next() : null;
    InetAddress inetAddr=null;
    if (!F.isEmpty(hostName)) {
      try {
        inetAddr=InetAddress.getByName(hostName);
      }
 catch (      UnknownHostException ignored) {
      }
    }
    if (inetAddr == null || inetAddr.isLoopbackAddress()) {
      try {
        inetAddr=InetAddress.getByName(addr);
      }
 catch (      UnknownHostException ignored) {
      }
    }
    if (inetAddr != null)     res.add(inetAddr);
  }
  if (res.isEmpty())   throw new IgniteCheckedException(""Addresses can not be resolved [addr="" + addrs + "", hostNames=""+ hostNames+ ']');
  return res;
}",returns tha list of resolved inet addresses .,property,"Converts a collection of address strings and optional hostnames into a collection of `InetAddress` objects. If resolution fails for all inputs, an `"
62630,"public static String slurpURLNoExceptions(URL u,String encoding){
  try {
    return slurpURL(u,encoding);
  }
 catch (  Exception e) {
    e.printStackTrace();
    return null;
  }
}",returns all the text at the given url .,property,"returns the content of the URL as a string using the specified encoding, or null if an exception occurs ."
22904,"public OsmElement pasteFrom(){
  List<Way> ways=storage.getWays();
  List<Node> nodes=storage.getNodes();
  if (mode == Mode.CUT) {
    reset();
    if (ways != null && ways.size() == 1) {
      Way w=ways.get(0);
      w.setState(savedState);
      for (      Node nd : w.getNodes()) {
        Log.d(""PasteFrom"",""Restoring state for "" + nd.getOsmId());
        nd.setState(savedNdState.get(nd));
      }
      return w;
    }
 else     if (nodes != null && nodes.size() == 1) {
      Node n=nodes.get(0);
      n.setState(savedState);
      return n;
    }
  }
 else {
    if (ways != null && ways.size() == 1) {
      return ways.get(0);
    }
 else     if (nodes != null && nodes.size() == 1) {
      return nodes.get(0);
    }
  }
  return null;
}",returns whatever is in the clipboard,property,"returns the single element (either a Way or a Node) that was previously cut or copied, restoring its state if it was cut. If there are"
51004,"public final CharSequence yytext(){
  return zzBuffer.subSequence(zzStartRead,zzMarkedPos);
}",returns the text matched by the current regular expression .,property,returns the current text matched by the last successful match operation .
