id,raw_code,comment,label,generated_comment
70738,"static boolean verifyZipFile(File file){
  try {
    ZipFile zipFile=new ZipFile(file);
    try {
      zipFile.close();
      return true;
    }
 catch (    IOException e) {
      Log.w(TAG,""Failed to close zip file: "" + file.getAbsolutePath());
    }
  }
 catch (  ZipException ex) {
    Log.w(TAG,""File "" + file.getAbsolutePath() + "" is not a valid zip file."",ex);
  }
catch (  IOException ex) {
    Log.w(TAG,""Got an IOException trying to open zip file: "" + file.getAbsolutePath(),ex);
  }
  return false;
}",returns whether the file is a valid zip file .,property,"returns true if the given file is a valid zip file and false otherwise
"
13709,"public PropertyXMLBuilder(ServiceSchema serviceSchema,AMModel model,Set attributeSchemas) throws SMSException, SSOException {
  this.model=model;
  this.serviceName=serviceSchema.getServiceName();
  getServiceResourceBundle(serviceSchema);
  if (serviceBundle != null) {
    mapTypeToAttributeSchema=new HashMap(attributeSchemas.size() * 2);
    mapTypeToAttributeSchema.put(NULL_TYPE,attributeSchemas);
  }
}",returns a xml for displaying attribute in property sheet .,property,"creates a new PropertyXMLBuilder object with the given parameters .
"
61863,"public static <T>UnaryOperator<List<T>> from(Collection<String> commandLineUdids,Function<T,ICloud.MBSBackup> mbsBackup,Function<ICloud.MBSBackup,String> formatter,Printer out,InputStream in){
  return commandLineUdids.isEmpty() ? new User(mbsBackup,out,in,formatter) : new Udid(mbsBackup,out,in,new ArrayList<>(commandLineUdids));
}",returns a new instance .,property,"returns a UnaryOperator that creates a User or Udid object based on the command line arguments.
"
44250,"public static int uriType(String uri){
  if (uri.indexOf(':') != -1) {
    return ABS_URI;
  }
 else   if (uri.startsWith(""/"")) {
    return ROOT_REL_URI;
  }
 else {
    return NOROOT_REL_URI;
  }
}",returns the type of a uri : abs _ uri root _ rel _ uri noroot _ rel _ uri,property,"returns the type of the uri .
"
84675,"protected boolean isCompatible(Taxa taxa,List<Taxon> availableTaxa){
  for (int i=0; i < taxa.getTaxonCount(); i++) {
    Taxon taxon=taxa.getTaxon(i);
    if (!availableTaxa.contains(taxon)) {
      return false;
    }
  }
  return true;
}",returns true if taxa are all found in availabletaxa,property,"returns true if all taxa are contained in the list of available taxa .
"
35431,"public static void assertExpectedOutputContains(String expectedString,String x){
  if (!x.contains(expectedString)) {
    fail(""expected '"" + expectedString + ""' not found in '""+ x+ ""'"");
  }
}",fails if expectedstring is not found in x,property,"asserts that the expected output string is contained in the actual output string .
"
30710,"private FastConcurrentSkipListMap.Node<K,V> loNode(){
  if (lo == null)   return m.findFirst();
 else   if (loInclusive)   return m.findNear(lo,m.GT | m.EQ);
 else   return m.findNear(lo,m.GT);
}",returns lowest node .,property,"returns the node with the lowest key in the map .
"
23356,"public static boolean hasTokenInformation(Bundle bundle){
  if (bundle == null) {
    return false;
  }
  String token=bundle.getString(TOKEN_KEY);
  if ((token == null) || (token.length() == 0)) {
    return false;
  }
  long expiresMilliseconds=bundle.getLong(EXPIRATION_DATE_KEY,0L);
  if (expiresMilliseconds == 0L) {
    return false;
  }
  return true;
}",returns a boolean indicating whether a bundle contains properties that could be a valid saved token .,property,"returns true if the bundle contains token information , or false if not .
"
85424,"public static List<String> expandWildcards(Iterable<File> dirs,List<String> names,Backend forBackend){
  List<String> result=new ArrayList<String>(names.size());
  for (  String name : names) {
    expandWildcard(result,dirs,name,forBackend);
  }
  return result;
}",given a list of source directories and a list of module names that possibly contain wildcards it returns a expanded list of module names of modules that were actually found in the given source directories .,property,"expands wildcards in the given list of names and returns the expanded list .
"
46416,"private int convertLocationToColumn(int x,int y){
  if (cellWidth > 0) {
    if (layoutOrientation == JList.VERTICAL) {
      return 0;
    }
    Insets insets=list.getInsets();
    int col;
    if (isLeftToRight) {
      col=(x - insets.left) / cellWidth;
    }
 else {
      col=(list.getWidth() - x - insets.right- 1) / cellWidth;
    }
    if (col < 0) {
      return 0;
    }
 else     if (col >= columnCount) {
      return columnCount - 1;
    }
    return col;
  }
  return 0;
}",returns the closest column to the passed in location .,property,"converts a location to a column index .
"
38962,"@Override public Enumeration<Option> listOptions(){
  Vector<Option> result=enumToVector(super.listOptions());
  result.addElement(new Option(""\tThe number of clusters (default "" + defaultNumClusters() + "")"",""k"",1,""-k <num>""));
  result.addElement(new Option(""\tSet pattern to grid (default is random).\n"" + ""\tThis flag cannot be used at the same time as flag I.\n"" + ""\tThe pattern is random, if neither flag G nor flag I is set."",""G"",0,""-G""));
  result.addElement(new Option(""\tSet pattern to sine (default is random).\n"" + ""\tThis flag cannot be used at the same time as flag I.\n"" + ""\tThe pattern is random, if neither flag G nor flag I is set."",""I"",0,""-I""));
  result.addElement(new Option(""\tThe range of number of instances per cluster (default "" + defaultMinInstNum() + ""..""+ defaultMaxInstNum()+ "").\n""+ ""\tLower number must be between 0 and 2500,\n""+ ""\tupper number must be between 50 and 2500."",""N"",1,""-N <num>..<num>""));
  result.addElement(new Option(""\tThe range of radius per cluster (default "" + defaultMinRadius() + ""..""+ defaultMaxRadius()+ "").\n""+ ""\tLower number must be between 0 and SQRT(2), \n""+ ""\tupper number must be between SQRT(2) and SQRT(32)."",""R"",1,""-R <num>..<num>""));
  result.addElement(new Option(""\tThe distance multiplier (default "" + defaultDistMult() + "")."",""M"",1,""-M <num>""));
  result.addElement(new Option(""\tThe number of cycles (default "" + defaultNumCycles() + "")."",""C"",1,""-C <num>""));
  result.addElement(new Option(""\tFlag for input order is ORDERED. If flag is not set then \n"" + ""\tinput order is RANDOMIZED. RANDOMIZED is currently not \n"" + ""\timplemented, therefore is the input order always ORDERED."",""O"",0,""-O""));
  result.addElement(new Option(""\tThe noise rate in percent (default "" + defaultNoiseRate() + "").\n""+ ""\tCan be between 0% and 30%. (Remark: The original \n""+ ""\talgorithm only allows noise up to 10%.)"",""P"",1,""-P <num>""));
  return result.elements();
}",returns an enumeration describing the available options .,property,"This method returns an enumeration of options for the algorithm.
"
46969,"public boolean isSpecified(int index){
  if ((index < 0) || (index >= mLength)) {
    throw new ArrayIndexOutOfBoundsException("""");
  }
  String str=mItems[(index << 3) + 5];
  return ((str != null) ? (str.charAt(0) == 'd') : true);
}",returns true unless the attribute value was provided by dtd defaulting .,property,"returns true if the specified index is specified .
"
50427,"public Name join(String identifier){
  validateLowerUnderscore(identifier);
  List<NamePiece> newPieceList=new ArrayList<>();
  newPieceList.addAll(namePieces);
  newPieceList.add(new NamePiece(identifier,CaseFormat.LOWER_UNDERSCORE));
  return new Name(newPieceList);
}",returns a new name containing the pieces from this name plus the given identifier added on the end .,property,"returns a new name object with the given identifier joined to the existing name pieces .
"
81267,"public static Object[] sortCopy(Object[] objects,Comparer comparer){
  int len=objects.length;
  Object[] copy=new Object[len];
  System.arraycopy(objects,0,copy,0,len);
  sort(copy,comparer);
  return copy;
}","sorts an array of strings , returning a new array with the sorted items .",property,"returns a sorted copy of the input array .
"
43175,"protected <T extends TaskServiceDocument<E>,E extends Enum<E>>T waitForTaskCompletion(String documentSelfLink,Class<T> type) throws Throwable {
  return waitForPropertyValue(documentSelfLink,type,TaskServiceDocument.FIELD_NAME_TASK_STAGE,Arrays.asList(TaskStage.FINISHED,TaskStage.FAILED,TaskStage.CANCELLED),true,waitForStageChangeCountLonger());
}",waits until the given task completes and returns its final state .,property,"waits for the completion of a task and returns the task document .
"
39357,"@Override public Enumeration<Option> listOptions(){
  Vector<Option> result=new Vector<Option>();
  result.addElement(new Option(""\tUse double precision format.\n"" + ""\t(default: single precision)"",""double"",0,""-double""));
  result.addElement(new Option(""\tUse tabs as separator.\n"" + ""\t(default: blanks)"",""tabs"",0,""-tabs""));
  result.addAll(Collections.list(super.listOptions()));
  return result.elements();
}",returns an enumeration describing the available options .,property,"returns a list of options for this class .
"
60876,"private static Locale strip(Locale locale){
  String language=locale.getLanguage();
  String country=locale.getCountry();
  String variant=locale.getVariant();
  if (!variant.isEmpty()) {
    variant="""";
  }
 else   if (!country.isEmpty()) {
    country="""";
  }
 else   if (!language.isEmpty()) {
    language="""";
  }
 else {
    return null;
  }
  return new Locale(language,country,variant);
}","returns a locale with the most - specific field removed , or null if this locale had an empty language , country and variant .",property,"returns a new locale with the variant, country, and language stripped out .
"
33745,"private static Object invokeOrDie(final Method method,final Object object,final Object... params){
  try {
    return method.invoke(object,params);
  }
 catch (  IllegalAccessException e) {
    throw new RuntimeException(""Couldn't use Java reflection to implement protocol message "" + ""reflection."",e);
  }
catch (  InvocationTargetException e) {
    final Throwable cause=e.getCause();
    if (cause instanceof RuntimeException) {
      throw (RuntimeException)cause;
    }
 else     if (cause instanceof Error) {
      throw (Error)cause;
    }
 else {
      throw new RuntimeException(""Unexpected exception thrown by generated accessor method."",cause);
    }
  }
}",calls invoke and throws a runtimeexception if it fails .,property,"invokes a method with the given parameters , throwing a runtime exception if the method invocation fails .
"
47123,"public final void quietlyJoin(){
  doJoin();
}","joins this task , without returning its result or throwing its exception .",property,"waits for the thread to complete execution without throwing an exception .
"
57622,"public int countTokens(){
  int count=0;
  boolean inToken=false;
  for (int i=position, length=string.length(); i < length; i++) {
    if (delimiters.indexOf(string.charAt(i),0) >= 0) {
      if (returnDelimiters)       count++;
      if (inToken) {
        count++;
        inToken=false;
      }
    }
 else {
      inToken=true;
    }
  }
  if (inToken)   count++;
  return count;
}",returns the number of unprocessed tokens remaining in the string .,property,"returns the number of tokens found in the string .
"
49240,"private static byte[] WindowsRegEnumKeyEx1(int hKey,int subKeyIndex,int maxKeyLength){
  byte[] result=WindowsRegEnumKeyEx(hKey,subKeyIndex,maxKeyLength);
  if (result != null) {
    return result;
  }
 else {
    long sleepTime=INIT_SLEEP_TIME;
    for (int i=0; i < MAX_ATTEMPTS; i++) {
      try {
        Thread.sleep(sleepTime);
      }
 catch (      InterruptedException e) {
        return result;
      }
      sleepTime*=2;
      result=WindowsRegEnumKeyEx(hKey,subKeyIndex,maxKeyLength);
      if (result != null) {
        return result;
      }
    }
  }
  return result;
}",retries regenumkeyex ( ) max _ attempts times before giving up .,property,"returns the byte array of the specified key .
"
56387,"public final boolean isOpen(){
  return closed.get() == false;
}",returns true if this lock is still open ie . has not been closed yet .,property,"returns true if the resource is open and false otherwise .
"
57393,"protected <T extends KeySpec>T engineGetKeySpec(Key key,Class<T> keySpec) throws InvalidKeySpecException {
  BigInteger p, q, g, x, y;
  if (key != null) {
    if (keySpec == null) {
      throw new NullPointerException(""keySpec == null"");
    }
    if (key instanceof DSAPrivateKey) {
      DSAPrivateKey privateKey=(DSAPrivateKey)key;
      if (keySpec.equals(DSAPrivateKeySpec.class)) {
        x=privateKey.getX();
        DSAParams params=privateKey.getParams();
        p=params.getP();
        q=params.getQ();
        g=params.getG();
        return (T)(new DSAPrivateKeySpec(x,p,q,g));
      }
      if (keySpec.equals(PKCS8EncodedKeySpec.class)) {
        return (T)(new PKCS8EncodedKeySpec(key.getEncoded()));
      }
      throw new InvalidKeySpecException(""'keySpec' is neither DSAPrivateKeySpec nor PKCS8EncodedKeySpec"");
    }
    if (key instanceof DSAPublicKey) {
      DSAPublicKey publicKey=(DSAPublicKey)key;
      if (keySpec.equals(DSAPublicKeySpec.class)) {
        y=publicKey.getY();
        DSAParams params=publicKey.getParams();
        p=params.getP();
        q=params.getQ();
        g=params.getG();
        return (T)(new DSAPublicKeySpec(y,p,q,g));
      }
      if (keySpec.equals(X509EncodedKeySpec.class)) {
        return (T)(new X509EncodedKeySpec(key.getEncoded()));
      }
      throw new InvalidKeySpecException(""'keySpec' is neither DSAPublicKeySpec nor X509EncodedKeySpec"");
    }
  }
  throw new InvalidKeySpecException(""'key' is neither DSAPublicKey nor DSAPrivateKey"");
}",this method returns a specification for the supplied key .,property,"returns the key specification for the given key .
"
16416,"protected static Vector convertToVector(final Object[] anArray){
  if (anArray == null) {
    return null;
  }
  final Vector v=new Vector(anArray.length);
  for (  final Object element : anArray) {
    v.addElement(element);
  }
  return v;
}",returns a vector that contains the same objects as the array .,property,"converts an array to a vector .
"
31961,"public static Collection<InetAddress> toInetAddresses(Collection<String> addrs,Collection<String> hostNames) throws IgniteCheckedException {
  Set<InetAddress> res=new HashSet<>(addrs.size());
  Iterator<String> hostNamesIt=hostNames.iterator();
  for (  String addr : addrs) {
    String hostName=hostNamesIt.hasNext() ? hostNamesIt.next() : null;
    InetAddress inetAddr=null;
    if (!F.isEmpty(hostName)) {
      try {
        inetAddr=InetAddress.getByName(hostName);
      }
 catch (      UnknownHostException ignored) {
      }
    }
    if (inetAddr == null || inetAddr.isLoopbackAddress()) {
      try {
        inetAddr=InetAddress.getByName(addr);
      }
 catch (      UnknownHostException ignored) {
      }
    }
    if (inetAddr != null)     res.add(inetAddr);
  }
  if (res.isEmpty())   throw new IgniteCheckedException(""Addresses can not be resolved [addr="" + addrs + "", hostNames=""+ hostNames+ ']');
  return res;
}",returns tha list of resolved inet addresses .,property,"returns a collection of InetAddress objects that correspond to the given addresses and host names .
"
62630,"public static String slurpURLNoExceptions(URL u,String encoding){
  try {
    return slurpURL(u,encoding);
  }
 catch (  Exception e) {
    e.printStackTrace();
    return null;
  }
}",returns all the text at the given url .,property,"returns the contents of a URL as a string, or null if an exception occurs .
"
22904,"public OsmElement pasteFrom(){
  List<Way> ways=storage.getWays();
  List<Node> nodes=storage.getNodes();
  if (mode == Mode.CUT) {
    reset();
    if (ways != null && ways.size() == 1) {
      Way w=ways.get(0);
      w.setState(savedState);
      for (      Node nd : w.getNodes()) {
        Log.d(""PasteFrom"",""Restoring state for "" + nd.getOsmId());
        nd.setState(savedNdState.get(nd));
      }
      return w;
    }
 else     if (nodes != null && nodes.size() == 1) {
      Node n=nodes.get(0);
      n.setState(savedState);
      return n;
    }
  }
 else {
    if (ways != null && ways.size() == 1) {
      return ways.get(0);
    }
 else     if (nodes != null && nodes.size() == 1) {
      return nodes.get(0);
    }
  }
  return null;
}",returns whatever is in the clipboard,property,"returns the element that was cut or copied from the map .
"
51004,"public final CharSequence yytext(){
  return zzBuffer.subSequence(zzStartRead,zzMarkedPos);
}",returns the text matched by the current regular expression .,property,"returns the text of the current token .
"
